2E8	INT_PTX_LDG_GLOBAL_p32areg
2E9	INT_PTX_LDG_GLOBAL_p32areg64
2EA	INT_PTX_LDG_GLOBAL_p32ari
2EB	INT_PTX_LDG_GLOBAL_p32ari64
2EC	INT_PTX_LDG_GLOBAL_p32avar
2ED	INT_PTX_LDG_GLOBAL_p64areg
2EE	INT_PTX_LDG_GLOBAL_p64areg64
2EF	INT_PTX_LDG_GLOBAL_p64ari
2F0	INT_PTX_LDG_GLOBAL_p64ari64
2F1	INT_PTX_LDG_GLOBAL_p64avar
2F2	INT_PTX_LDG_G_v2f32_ELE_areg32
2F3	INT_PTX_LDG_G_v2f32_ELE_areg64
2F4	INT_PTX_LDG_G_v2f32_ELE_ari32
2F5	INT_PTX_LDG_G_v2f32_ELE_ari64
2F6	INT_PTX_LDG_G_v2f32_ELE_avar
2F7	INT_PTX_LDG_G_v2f64_ELE_areg32
2F8	INT_PTX_LDG_G_v2f64_ELE_areg64
2F9	INT_PTX_LDG_G_v2f64_ELE_ari32
2FA	INT_PTX_LDG_G_v2f64_ELE_ari64
2FB	INT_PTX_LDG_G_v2f64_ELE_avar
2FC	INT_PTX_LDG_G_v2i16_ELE_areg32
2FD	INT_PTX_LDG_G_v2i16_ELE_areg64
2FE	INT_PTX_LDG_G_v2i16_ELE_ari32
2FF	INT_PTX_LDG_G_v2i16_ELE_ari64
300	INT_PTX_LDG_G_v2i16_ELE_avar
301	INT_PTX_LDG_G_v2i32_ELE_areg32
302	INT_PTX_LDG_G_v2i32_ELE_areg64
303	INT_PTX_LDG_G_v2i32_ELE_ari32
304	INT_PTX_LDG_G_v2i32_ELE_ari64
305	INT_PTX_LDG_G_v2i32_ELE_avar
306	INT_PTX_LDG_G_v2i64_ELE_areg32
307	INT_PTX_LDG_G_v2i64_ELE_areg64
308	INT_PTX_LDG_G_v2i64_ELE_ari32
309	INT_PTX_LDG_G_v2i64_ELE_ari64
30A	INT_PTX_LDG_G_v2i64_ELE_avar
30B	INT_PTX_LDG_G_v2i8_ELE_areg32
30C	INT_PTX_LDG_G_v2i8_ELE_areg64
30D	INT_PTX_LDG_G_v2i8_ELE_ari32
30E	INT_PTX_LDG_G_v2i8_ELE_ari64
30F	INT_PTX_LDG_G_v2i8_ELE_avar
310	INT_PTX_LDG_G_v4f32_ELE_areg32
311	INT_PTX_LDG_G_v4f32_ELE_areg64
312	INT_PTX_LDG_G_v4f32_ELE_ari32
313	INT_PTX_LDG_G_v4f32_ELE_ari64
314	INT_PTX_LDG_G_v4f32_ELE_avar
315	INT_PTX_LDG_G_v4i16_ELE_areg32
316	INT_PTX_LDG_G_v4i16_ELE_areg64
317	INT_PTX_LDG_G_v4i16_ELE_ari32
318	INT_PTX_LDG_G_v4i16_ELE_ari64
319	INT_PTX_LDG_G_v4i16_ELE_avar
31A	INT_PTX_LDG_G_v4i32_ELE_areg32
31B	INT_PTX_LDG_G_v4i32_ELE_areg64
31C	INT_PTX_LDG_G_v4i32_ELE_ari32
31D	INT_PTX_LDG_G_v4i32_ELE_ari64
31E	INT_PTX_LDG_G_v4i32_ELE_avar
31F	INT_PTX_LDG_G_v4i8_ELE_areg32
320	INT_PTX_LDG_G_v4i8_ELE_areg64
321	INT_PTX_LDG_G_v4i8_ELE_ari32
322	INT_PTX_LDG_G_v4i8_ELE_ari64
323	INT_PTX_LDG_G_v4i8_ELE_avar
324	INT_PTX_LDU_GLOBAL_f32areg
325	INT_PTX_LDU_GLOBAL_f32areg64
326	INT_PTX_LDU_GLOBAL_f32ari
327	INT_PTX_LDU_GLOBAL_f32ari64
328	INT_PTX_LDU_GLOBAL_f32avar
329	INT_PTX_LDU_GLOBAL_f64areg
32A	INT_PTX_LDU_GLOBAL_f64areg64
32B	INT_PTX_LDU_GLOBAL_f64ari
32C	INT_PTX_LDU_GLOBAL_f64ari64
32D	INT_PTX_LDU_GLOBAL_f64avar
32E	INT_PTX_LDU_GLOBAL_i16areg
32F	INT_PTX_LDU_GLOBAL_i16areg64
330	INT_PTX_LDU_GLOBAL_i16ari
331	INT_PTX_LDU_GLOBAL_i16ari64
332	INT_PTX_LDU_GLOBAL_i16avar
333	INT_PTX_LDU_GLOBAL_i32areg
334	INT_PTX_LDU_GLOBAL_i32areg64
335	INT_PTX_LDU_GLOBAL_i32ari
336	INT_PTX_LDU_GLOBAL_i32ari64
337	INT_PTX_LDU_GLOBAL_i32avar
338	INT_PTX_LDU_GLOBAL_i64areg
339	INT_PTX_LDU_GLOBAL_i64areg64
33A	INT_PTX_LDU_GLOBAL_i64ari
33B	INT_PTX_LDU_GLOBAL_i64ari64
33C	INT_PTX_LDU_GLOBAL_i64avar
33D	INT_PTX_LDU_GLOBAL_i8areg
33E	INT_PTX_LDU_GLOBAL_i8areg64
33F	INT_PTX_LDU_GLOBAL_i8ari
340	INT_PTX_LDU_GLOBAL_i8ari64
341	INT_PTX_LDU_GLOBAL_i8avar
342	INT_PTX_LDU_GLOBAL_p32areg
343	INT_PTX_LDU_GLOBAL_p32areg64
344	INT_PTX_LDU_GLOBAL_p32ari
345	INT_PTX_LDU_GLOBAL_p32ari64
346	INT_PTX_LDU_GLOBAL_p32avar
347	INT_PTX_LDU_GLOBAL_p64areg
348	INT_PTX_LDU_GLOBAL_p64areg64
349	INT_PTX_LDU_GLOBAL_p64ari
34A	INT_PTX_LDU_GLOBAL_p64ari64
34B	INT_PTX_LDU_GLOBAL_p64avar
34C	INT_PTX_LDU_G_v2f32_ELE_areg32
34D	INT_PTX_LDU_G_v2f32_ELE_areg64
34E	INT_PTX_LDU_G_v2f32_ELE_ari32
34F	INT_PTX_LDU_G_v2f32_ELE_ari64
350	INT_PTX_LDU_G_v2f32_ELE_avar
351	INT_PTX_LDU_G_v2f64_ELE_areg32
352	INT_PTX_LDU_G_v2f64_ELE_areg64
353	INT_PTX_LDU_G_v2f64_ELE_ari32
354	INT_PTX_LDU_G_v2f64_ELE_ari64
355	INT_PTX_LDU_G_v2f64_ELE_avar
356	INT_PTX_LDU_G_v2i16_ELE_areg32
357	INT_PTX_LDU_G_v2i16_ELE_areg64
358	INT_PTX_LDU_G_v2i16_ELE_ari32
359	INT_PTX_LDU_G_v2i16_ELE_ari64
35A	INT_PTX_LDU_G_v2i16_ELE_avar
35B	INT_PTX_LDU_G_v2i32_ELE_areg32
35C	INT_PTX_LDU_G_v2i32_ELE_areg64
35D	INT_PTX_LDU_G_v2i32_ELE_ari32
35E	INT_PTX_LDU_G_v2i32_ELE_ari64
35F	INT_PTX_LDU_G_v2i32_ELE_avar
360	INT_PTX_LDU_G_v2i64_ELE_areg32
361	INT_PTX_LDU_G_v2i64_ELE_areg64
362	INT_PTX_LDU_G_v2i64_ELE_ari32
363	INT_PTX_LDU_G_v2i64_ELE_ari64
364	INT_PTX_LDU_G_v2i64_ELE_avar
365	INT_PTX_LDU_G_v2i8_ELE_areg32
366	INT_PTX_LDU_G_v2i8_ELE_areg64
367	INT_PTX_LDU_G_v2i8_ELE_ari32
368	INT_PTX_LDU_G_v2i8_ELE_ari64
369	INT_PTX_LDU_G_v2i8_ELE_avar
36A	INT_PTX_LDU_G_v4f32_ELE_areg32
36B	INT_PTX_LDU_G_v4f32_ELE_areg64
36C	INT_PTX_LDU_G_v4f32_ELE_ari32
36D	INT_PTX_LDU_G_v4f32_ELE_ari64
36E	INT_PTX_LDU_G_v4f32_ELE_avar
36F	INT_PTX_LDU_G_v4i16_ELE_areg32
370	INT_PTX_LDU_G_v4i16_ELE_areg64
371	INT_PTX_LDU_G_v4i16_ELE_ari32
372	INT_PTX_LDU_G_v4i16_ELE_ari64
373	INT_PTX_LDU_G_v4i16_ELE_avar
374	INT_PTX_LDU_G_v4i32_ELE_areg32
375	INT_PTX_LDU_G_v4i32_ELE_areg64
376	INT_PTX_LDU_G_v4i32_ELE_ari32
377	INT_PTX_LDU_G_v4i32_ELE_ari64
378	INT_PTX_LDU_G_v4i32_ELE_avar
379	INT_PTX_LDU_G_v4i8_ELE_areg32
37A	INT_PTX_LDU_G_v4i8_ELE_areg64
37B	INT_PTX_LDU_G_v4i8_ELE_ari32
37C	INT_PTX_LDU_G_v4i8_ELE_ari64
37D	INT_PTX_LDU_G_v4i8_ELE_avar
37E	INT_PTX_SREG_CLOCK
37F	INT_PTX_SREG_CLOCK64
380	INT_PTX_SREG_CTAID_X
381	INT_PTX_SREG_CTAID_Y
382	INT_PTX_SREG_CTAID_Z
383	INT_PTX_SREG_LANEID
384	INT_PTX_SREG_NCTAID_X
385	INT_PTX_SREG_NCTAID_Y
386	INT_PTX_SREG_NCTAID_Z
387	INT_PTX_SREG_NTID_X
388	INT_PTX_SREG_NTID_Y
389	INT_PTX_SREG_NTID_Z
38A	INT_PTX_SREG_TID_X
38B	INT_PTX_SREG_TID_Y
38C	INT_PTX_SREG_TID_Z
38D	INT_PTX_SREG_WARPSIZE
38E	ISSPACEP_CONST_32
38F	ISSPACEP_CONST_64
390	ISSPACEP_GLOBAL_32
391	ISSPACEP_GLOBAL_64
392	ISSPACEP_LOCAL_32
393	ISSPACEP_LOCAL_64
394	ISSPACEP_SHARED_32
395	ISSPACEP_SHARED_64
396	ISTYPEP_SAMPLER
397	ISTYPEP_SURFACE
398	ISTYPEP_TEXTURE
399	LDV_f32_v2_areg
39A	LDV_f32_v2_areg_64
39B	LDV_f32_v2_ari
39C	LDV_f32_v2_ari_64
39D	LDV_f32_v2_asi
39E	LDV_f32_v2_avar
39F	LDV_f32_v4_areg
3A0	LDV_f32_v4_areg_64
3A1	LDV_f32_v4_ari
3A2	LDV_f32_v4_ari_64
3A3	LDV_f32_v4_asi
3A4	LDV_f32_v4_avar
3A5	LDV_f64_v2_areg
3A6	LDV_f64_v2_areg_64
3A7	LDV_f64_v2_ari
3A8	LDV_f64_v2_ari_64
3A9	LDV_f64_v2_asi
3AA	LDV_f64_v2_avar
3AB	LDV_f64_v4_areg
3AC	LDV_f64_v4_areg_64
3AD	LDV_f64_v4_ari
3AE	LDV_f64_v4_ari_64
3AF	LDV_f64_v4_asi
3B0	LDV_f64_v4_avar
3B1	LDV_i16_v2_areg
3B2	LDV_i16_v2_areg_64
3B3	LDV_i16_v2_ari
3B4	LDV_i16_v2_ari_64
3B5	LDV_i16_v2_asi
3B6	LDV_i16_v2_avar
3B7	LDV_i16_v4_areg
3B8	LDV_i16_v4_areg_64
3B9	LDV_i16_v4_ari
3BA	LDV_i16_v4_ari_64
3BB	LDV_i16_v4_asi
3BC	LDV_i16_v4_avar
3BD	LDV_i32_v2_areg
3BE	LDV_i32_v2_areg_64
3BF	LDV_i32_v2_ari
3C0	LDV_i32_v2_ari_64
3C1	LDV_i32_v2_asi
3C2	LDV_i32_v2_avar
3C3	LDV_i32_v4_areg
3C4	LDV_i32_v4_areg_64
3C5	LDV_i32_v4_ari
3C6	LDV_i32_v4_ari_64
3C7	LDV_i32_v4_asi
3C8	LDV_i32_v4_avar
3C9	LDV_i64_v2_areg
3CA	LDV_i64_v2_areg_64
3CB	LDV_i64_v2_ari
3CC	LDV_i64_v2_ari_64
3CD	LDV_i64_v2_asi
3CE	LDV_i64_v2_avar
3CF	LDV_i64_v4_areg
3D0	LDV_i64_v4_areg_64
3D1	LDV_i64_v4_ari
3D2	LDV_i64_v4_ari_64
3D3	LDV_i64_v4_asi
3D4	LDV_i64_v4_avar
3D5	LDV_i8_v2_areg
3D6	LDV_i8_v2_areg_64
3D7	LDV_i8_v2_ari
3D8	LDV_i8_v2_ari_64
3D9	LDV_i8_v2_asi
3DA	LDV_i8_v2_avar
3DB	LDV_i8_v4_areg
3DC	LDV_i8_v4_areg_64
3DD	LDV_i8_v4_ari
3DE	LDV_i8_v4_ari_64
3DF	LDV_i8_v4_asi
3E0	LDV_i8_v4_avar
3E1	LD_f32_areg
3E2	LD_f32_areg_64
3E3	LD_f32_ari
3E4	LD_f32_ari_64
3E5	LD_f32_asi
3E6	LD_f32_avar
3E7	LD_f64_areg
3E8	LD_f64_areg_64
3E9	LD_f64_ari
3EA	LD_f64_ari_64
3EB	LD_f64_asi
3EC	LD_f64_avar
3ED	LD_i16_areg
3EE	LD_i16_areg_64
3EF	LD_i16_ari
3F0	LD_i16_ari_64
3F1	LD_i16_asi
3F2	LD_i16_avar
3F3	LD_i32_areg
3F4	LD_i32_areg_64
3F5	LD_i32_ari
3F6	LD_i32_ari_64
3F7	LD_i32_asi
3F8	LD_i32_avar
3F9	LD_i64_areg
3FA	LD_i64_areg_64
3FB	LD_i64_ari
3FC	LD_i64_ari_64
3FD	LD_i64_asi
3FE	LD_i64_avar
3FF	LD_i8_areg
400	LD_i8_areg_64
401	LD_i8_ari
402	LD_i8_ari_64
403	LD_i8_asi
404	LD_i8_avar
405	LEA_ADDRi
406	LEA_ADDRi64
407	LastCallArgF32
408	LastCallArgF64
409	LastCallArgI16
40A	LastCallArgI32
40B	LastCallArgI32imm
40C	LastCallArgI64
40D	LastCallArgParam
40E	LoadParamMemF32
40F	LoadParamMemF64
410	LoadParamMemI16
411	LoadParamMemI32
412	LoadParamMemI64
413	LoadParamMemI8
414	LoadParamMemV2F32
415	LoadParamMemV2F64
416	LoadParamMemV2I16
417	LoadParamMemV2I32
418	LoadParamMemV2I64
419	LoadParamMemV2I8
41A	LoadParamMemV4F32
41B	LoadParamMemV4I16
41C	LoadParamMemV4I32
41D	LoadParamMemV4I8
41E	MAD16rii
41F	MAD16rir
420	MAD16rri
421	MAD16rrr
422	MAD32rii
423	MAD32rir
424	MAD32rri
425	MAD32rrr
426	MAD64rii
427	MAD64rir
428	MAD64rri
429	MAD64rrr
42A	MATCH32_ALL
42B	MATCH32_ALL_SYNC
42C	MATCH64_ALL
42D	MATCH64_ALL_SYNC
42E	MOV_ADDR
42F	MOV_ADDR64
430	MOV_DEPOT_ADDR
431	MOV_DEPOT_ADDR_64
432	MOV_SPECIAL
433	MULTHSi16ri
434	MULTHSi16rr
435	MULTHSi32ri
436	MULTHSi32rr
437	MULTHSi64ri
438	MULTHSi64rr
439	MULTHUi16ri
43A	MULTHUi16rr
43B	MULTHUi32ri
43C	MULTHUi32rr
43D	MULTHUi64ri
43E	MULTHUi64rr
43F	MULTi16ri
440	MULTi16rr
441	MULTi32ri
442	MULTi32rr
443	MULTi64ri
444	MULTi64rr
445	MULWIDES16
446	MULWIDES16Imm
447	MULWIDES16Imm32
448	MULWIDES32
449	MULWIDES32Imm
44A	MULWIDES32Imm64
44B	MULWIDEU16
44C	MULWIDEU16Imm
44D	MULWIDEU16Imm32
44E	MULWIDEU32
44F	MULWIDEU32Imm
450	MULWIDEU32Imm64
451	MoveParamF32
452	MoveParamF64
453	MoveParamI16
454	MoveParamI32
455	MoveParamI64
456	NOP
457	NOT1
458	NOT16
459	NOT32
45A	NOT64
45B	ORb16ri
45C	ORb16rr
45D	ORb1ri
45E	ORb1rr
45F	ORb32ri
460	ORb32rr
461	ORb64ri
462	ORb64rr
463	PACK_TWO_INT32
464	POPCr32
465	POPCr64
466	PRMT32
467	PTX_BAR_SYNC
468	PTX_READ_CLOCK
469	PTX_READ_CLOCK64
46A	PTX_READ_CTAID_W
46B	PTX_READ_CTAID_X
46C	PTX_READ_CTAID_Y
46D	PTX_READ_CTAID_Z
46E	PTX_READ_GRIDID
46F	PTX_READ_LANEID
470	PTX_READ_LANEMASK_EQ
471	PTX_READ_LANEMASK_GE
472	PTX_READ_LANEMASK_GT
473	PTX_READ_LANEMASK_LE
474	PTX_READ_LANEMASK_LT
475	PTX_READ_NCTAID_W
476	PTX_READ_NCTAID_X
477	PTX_READ_NCTAID_Y
478	PTX_READ_NCTAID_Z
479	PTX_READ_NSMID
47A	PTX_READ_NTID_W
47B	PTX_READ_NTID_X
47C	PTX_READ_NTID_Y
47D	PTX_READ_NTID_Z
47E	PTX_READ_NWARPID
47F	PTX_READ_PM0
480	PTX_READ_PM1
481	PTX_READ_PM2
482	PTX_READ_PM3
483	PTX_READ_SMID
484	PTX_READ_TID_W
485	PTX_READ_TID_X
486	PTX_READ_TID_Y
487	PTX_READ_TID_Z
488	PTX_READ_WARPID
489	PrintCallNoRetInst
48A	PrintCallRetInst1
48B	PrintCallRetInst2
48C	PrintCallRetInst3
48D	PrintCallRetInst4
48E	PrintCallRetInst5
48F	PrintCallRetInst6
490	PrintCallRetInst7
491	PrintCallRetInst8
492	PrintCallUniNoRetInst
493	PrintCallUniRetInst1
494	PrintCallUniRetInst2
495	PrintCallUniRetInst3
496	PrintCallUniRetInst4
497	PrintCallUniRetInst5
498	PrintCallUniRetInst6
499	PrintCallUniRetInst7
49A	PrintCallUniRetInst8
49B	PrototypeInst
49C	PseudoUseParamF32
49D	PseudoUseParamF64
49E	PseudoUseParamI16
49F	PseudoUseParamI32
4A0	PseudoUseParamI64
4A1	RETURNInst
4A2	ROT32imm_sw
4A3	ROT64imm_sw
4A4	ROTATE_B32_HW_IMM
4A5	ROTATE_B32_HW_REG
4A6	ROTL32imm_hw
4A7	ROTL32reg_hw
4A8	ROTL32reg_sw
4A9	ROTL64reg_sw
4AA	ROTR32imm_hw
4AB	ROTR32reg_hw
4AC	ROTR32reg_sw
4AD	ROTR64reg_sw
4AE	RSQRTF32_1r_approx
4AF	RSQRTF32_1r_approx_ftz
4B0	Return
4B1	SDIVi16ri
4B2	SDIVi16rr
4B3	SDIVi32ri
4B4	SDIVi32rr
4B5	SDIVi64ri
4B6	SDIVi64rr
4B7	SELP_b16ii
4B8	SELP_b16ir
4B9	SELP_b16ri
4BA	SELP_b16rr
4BB	SELP_b32ii
4BC	SELP_b32ir
4BD	SELP_b32ri
4BE	SELP_b32rr
4BF	SELP_b64ii
4C0	SELP_b64ir
4C1	SELP_b64ri
4C2	SELP_b64rr
4C3	SELP_f32ii
4C4	SELP_f32ir
4C5	SELP_f32ri
4C6	SELP_f32rr
4C7	SELP_f64ii
4C8	SELP_f64ir
4C9	SELP_f64ri
4CA	SELP_f64rr
4CB	SELP_s16ii
4CC	SELP_s16ir
4CD	SELP_s16ri
4CE	SELP_s16rr
4CF	SELP_s32ii
4D0	SELP_s32ir
4D1	SELP_s32ri
4D2	SELP_s32rr
4D3	SELP_s64ii
4D4	SELP_s64ir
4D5	SELP_s64ri
4D6	SELP_s64rr
4D7	SELP_u16ii
4D8	SELP_u16ir
4D9	SELP_u16ri
4DA	SELP_u16rr
4DB	SELP_u32ii
4DC	SELP_u32ir
4DD	SELP_u32ri
4DE	SELP_u32rr
4DF	SELP_u64ii
4E0	SELP_u64ir
4E1	SELP_u64ri
4E2	SELP_u64rr
4E3	SETP_b16ir
4E4	SETP_b16ri
4E5	SETP_b16rr
4E6	SETP_b32ir
4E7	SETP_b32ri
4E8	SETP_b32rr
4E9	SETP_b64ir
4EA	SETP_b64ri
4EB	SETP_b64rr
4EC	SETP_f32ir
4ED	SETP_f32ri
4EE	SETP_f32rr
4EF	SETP_f64ir
4F0	SETP_f64ri
4F1	SETP_f64rr
4F2	SETP_s16ir
4F3	SETP_s16ri
4F4	SETP_s16rr
4F5	SETP_s32ir
4F6	SETP_s32ri
4F7	SETP_s32rr
4F8	SETP_s64ir
4F9	SETP_s64ri
4FA	SETP_s64rr
4FB	SETP_u16ir
4FC	SETP_u16ri
4FD	SETP_u16rr
4FE	SETP_u32ir
4FF	SETP_u32ri
500	SETP_u32rr
501	SETP_u64ir
502	SETP_u64ri
503	SETP_u64rr
504	SET_b16ir
505	SET_b16ri
506	SET_b16rr
507	SET_b32ir
508	SET_b32ri
509	SET_b32rr
50A	SET_b64ir
50B	SET_b64ri
50C	SET_b64rr
50D	SET_f32ir
50E	SET_f32ri
50F	SET_f32rr
510	SET_f64ir
511	SET_f64ri
512	SET_f64rr
513	SET_s16ir
514	SET_s16ri
515	SET_s16rr
516	SET_s32ir
517	SET_s32ri
518	SET_s32rr
519	SET_s64ir
51A	SET_s64ri
51B	SET_s64rr
51C	SET_u16ir
51D	SET_u16ri
51E	SET_u16rr
51F	SET_u32ir
520	SET_u32ri
521	SET_u32rr
522	SET_u64ir
523	SET_u64ri
524	SET_u64rr
525	SHFL_SYNC_BFLY
526	SHFL_SYNC_DOWN
527	SHFL_SYNC_IDX
528	SHFL_SYNC_UP
529	SHF_L_WRAP_B32_IMM
52A	SHF_L_WRAP_B32_REG
52B	SHF_R_WRAP_B32_IMM
52C	SHF_R_WRAP_B32_REG
52D	SHLi16ri
52E	SHLi16rr
52F	SHLi32ii
530	SHLi32ri
531	SHLi32rr
532	SHLi64ri
533	SHLi64rr
534	SINF
535	SRAi16ri
536	SRAi16rr
537	SRAi32ii
538	SRAi32ri
539	SRAi32rr
53A	SRAi64ri
53B	SRAi64rr
53C	SREMi16ri
53D	SREMi16rr
53E	SREMi32ri
53F	SREMi32rr
540	SREMi64ri
541	SREMi64rr
542	SRLi16ri
543	SRLi16rr
544	SRLi32ii
545	SRLi32ri
546	SRLi32rr
547	SRLi64ri
548	SRLi64rr
549	STV_f32_v2_areg
54A	STV_f32_v2_areg_64
54B	STV_f32_v2_ari
54C	STV_f32_v2_ari_64
54D	STV_f32_v2_asi
54E	STV_f32_v2_avar
54F	STV_f32_v4_areg
550	STV_f32_v4_areg_64
551	STV_f32_v4_ari
552	STV_f32_v4_ari_64
553	STV_f32_v4_asi
554	STV_f32_v4_avar
555	STV_f64_v2_areg
556	STV_f64_v2_areg_64
557	STV_f64_v2_ari
558	STV_f64_v2_ari_64
559	STV_f64_v2_asi
55A	STV_f64_v2_avar
55B	STV_f64_v4_areg
55C	STV_f64_v4_areg_64
55D	STV_f64_v4_ari
55E	STV_f64_v4_ari_64
55F	STV_f64_v4_asi
560	STV_f64_v4_avar
561	STV_i16_v2_areg
562	STV_i16_v2_areg_64
563	STV_i16_v2_ari
564	STV_i16_v2_ari_64
565	STV_i16_v2_asi
566	STV_i16_v2_avar
567	STV_i16_v4_areg
568	STV_i16_v4_areg_64
569	STV_i16_v4_ari
56A	STV_i16_v4_ari_64
56B	STV_i16_v4_asi
56C	STV_i16_v4_avar
56D	STV_i32_v2_areg
56E	STV_i32_v2_areg_64
56F	STV_i32_v2_ari
570	STV_i32_v2_ari_64
571	STV_i32_v2_asi
572	STV_i32_v2_avar
573	STV_i32_v4_areg
574	STV_i32_v4_areg_64
575	STV_i32_v4_ari
576	STV_i32_v4_ari_64
577	STV_i32_v4_asi
578	STV_i32_v4_avar
579	STV_i64_v2_areg
57A	STV_i64_v2_areg_64
57B	STV_i64_v2_ari
57C	STV_i64_v2_ari_64
57D	STV_i64_v2_asi
57E	STV_i64_v2_avar
57F	STV_i64_v4_areg
580	STV_i64_v4_areg_64
581	STV_i64_v4_ari
582	STV_i64_v4_ari_64
583	STV_i64_v4_asi
584	STV_i64_v4_avar
585	STV_i8_v2_areg
586	STV_i8_v2_areg_64
587	STV_i8_v2_ari
588	STV_i8_v2_ari_64
589	STV_i8_v2_asi
58A	STV_i8_v2_avar
58B	STV_i8_v4_areg
58C	STV_i8_v4_areg_64
58D	STV_i8_v4_ari
58E	STV_i8_v4_ari_64
58F	STV_i8_v4_asi
590	STV_i8_v4_avar
591	ST_f32_areg
592	ST_f32_areg_64
593	ST_f32_ari
594	ST_f32_ari_64
595	ST_f32_asi
596	ST_f32_avar
597	ST_f64_areg
598	ST_f64_areg_64
599	ST_f64_ari
59A	ST_f64_ari_64
59B	ST_f64_asi
59C	ST_f64_avar
59D	ST_i16_areg
59E	ST_i16_areg_64
59F	ST_i16_ari
5A0	ST_i16_ari_64
5A1	ST_i16_asi
5A2	ST_i16_avar
5A3	ST_i32_areg
5A4	ST_i32_areg_64
5A5	ST_i32_ari
5A6	ST_i32_ari_64
5A7	ST_i32_asi
5A8	ST_i32_avar
5A9	ST_i64_areg
5AA	ST_i64_areg_64
5AB	ST_i64_ari
5AC	ST_i64_ari_64
5AD	ST_i64_asi
5AE	ST_i64_avar
5AF	ST_i8_areg
5B0	ST_i8_areg_64
5B1	ST_i8_ari
5B2	ST_i8_ari_64
5B3	ST_i8_asi
5B4	ST_i8_avar
5B5	SUBCCCi32ri
5B6	SUBCCCi32rr
5B7	SUBCCi32ri
5B8	SUBCCi32rr
5B9	SUB_F32
5BA	SUB_F64
5BB	SUB_i1_ri
5BC	SUB_i1_rr
5BD	SUBi16ri
5BE	SUBi16rr
5BF	SUBi32ri
5C0	SUBi32rr
5C1	SUBi64ri
5C2	SUBi64rr
5C3	SULD_1D_ARRAY_I16_CLAMP
5C4	SULD_1D_ARRAY_I16_TRAP
5C5	SULD_1D_ARRAY_I16_ZERO
5C6	SULD_1D_ARRAY_I32_CLAMP
5C7	SULD_1D_ARRAY_I32_TRAP
5C8	SULD_1D_ARRAY_I32_ZERO
5C9	SULD_1D_ARRAY_I64_CLAMP
5CA	SULD_1D_ARRAY_I64_TRAP
5CB	SULD_1D_ARRAY_I64_ZERO
5CC	SULD_1D_ARRAY_I8_CLAMP
5CD	SULD_1D_ARRAY_I8_TRAP
5CE	SULD_1D_ARRAY_I8_ZERO
5CF	SULD_1D_ARRAY_V2I16_CLAMP
5D0	SULD_1D_ARRAY_V2I16_TRAP
5D1	SULD_1D_ARRAY_V2I16_ZERO
5D2	SULD_1D_ARRAY_V2I32_CLAMP
5D3	SULD_1D_ARRAY_V2I32_TRAP
5D4	SULD_1D_ARRAY_V2I32_ZERO
5D5	SULD_1D_ARRAY_V2I64_CLAMP
5D6	SULD_1D_ARRAY_V2I64_TRAP
5D7	SULD_1D_ARRAY_V2I64_ZERO
5D8	SULD_1D_ARRAY_V2I8_CLAMP
5D9	SULD_1D_ARRAY_V2I8_TRAP
5DA	SULD_1D_ARRAY_V2I8_ZERO
5DB	SULD_1D_ARRAY_V4I16_CLAMP
5DC	SULD_1D_ARRAY_V4I16_TRAP
5DD	SULD_1D_ARRAY_V4I16_ZERO
5DE	SULD_1D_ARRAY_V4I32_CLAMP
5DF	SULD_1D_ARRAY_V4I32_TRAP
5E0	SULD_1D_ARRAY_V4I32_ZERO
5E1	SULD_1D_ARRAY_V4I8_CLAMP
5E2	SULD_1D_ARRAY_V4I8_TRAP
5E3	SULD_1D_ARRAY_V4I8_ZERO
5E4	SULD_1D_BUFFER_I16_CLAMP
5E5	SULD_1D_BUFFER_I16_TRAP
5E6	SULD_1D_BUFFER_I16_ZERO
5E7	SULD_1D_BUFFER_I32_CLAMP
5E8	SULD_1D_BUFFER_I32_TRAP
5E9	SULD_1D_BUFFER_I32_ZERO
5EA	SULD_1D_BUFFER_I64_CLAMP
5EB	SULD_1D_BUFFER_I64_TRAP
5EC	SULD_1D_BUFFER_I64_ZERO
5ED	SULD_1D_BUFFER_I8_CLAMP
5EE	SULD_1D_BUFFER_I8_TRAP
5EF	SULD_1D_BUFFER_I8_ZERO
5F0	SULD_1D_BUFFER_V2I16_CLAMP
5F1	SULD_1D_BUFFER_V2I16_TRAP
5F2	SULD_1D_BUFFER_V2I16_ZERO
5F3	SULD_1D_BUFFER_V2I32_CLAMP
5F4	SULD_1D_BUFFER_V2I32_TRAP
5F5	SULD_1D_BUFFER_V2I32_ZERO
5F6	SULD_1D_BUFFER_V2I64_CLAMP
5F7	SULD_1D_BUFFER_V2I64_TRAP
5F8	SULD_1D_BUFFER_V2I64_ZERO
5F9	SULD_1D_BUFFER_V2I8_CLAMP
5FA	SULD_1D_BUFFER_V2I8_TRAP
5FB	SULD_1D_BUFFER_V2I8_ZERO
5FC	SULD_1D_BUFFER_V4I16_CLAMP
5FD	SULD_1D_BUFFER_V4I16_TRAP
5FE	SULD_1D_BUFFER_V4I16_ZERO
5FF	SULD_1D_BUFFER_V4I32_CLAMP
600	SULD_1D_BUFFER_V4I32_TRAP
601	SULD_1D_BUFFER_V4I32_ZERO
602	SULD_1D_BUFFER_V4I8_CLAMP
603	SULD_1D_BUFFER_V4I8_TRAP
